id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,cidade_id_ibge
id3305,Online,BOMBARCO,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id3306,Online,WEB DAT TV,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id3307,Online,MOGI NEWS,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id3308,Online,OLHAR DO MESSIAS,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id3309,Online,O DIARIO (EX-DIARIO DE MOGI),MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id4314,Jornal,RADIO REVISTA,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id4315,Jornal,A SEMANA,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id4316,Jornal,O DIARIO (EX-DIÁRIO DE MOGI),MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id4317,Jornal,FOLHA IMPRESSO BRASIL,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id4318,Jornal,O DIA DE MOGI DAS CRUZES,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id4319,Jornal,FOLHA DE MOGI,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id4320,Jornal,JORNAL SETE,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id4321,Jornal,DIARIO DO ALTO TIETE,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id4322,Jornal,MOGI NEWS,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530607
id4954,Online,G1,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3530607
id5668,Jornal,DIÁRIO DE MOGI,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Central de Diários,3530607
id5754,Jornal,O DIÁRIO,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,APJ,3530607
id5763,Jornal,GRUPO CIDADE VIVA,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,GPI/PROJOR,3530607
id5834,Jornal,O DIÁRIO DE MOGI,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,ANJ,3530607
id3310,Online,JORNAL CIDADE DE MOGI GUAÇU,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530706
id3311,Online,PORTAL MOGI GUAÇU,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530706
id4323,Jornal,TRIBUNA DO GUAÇU,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530706
id4324,Jornal,CORREIO DO POVO,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530706
id4325,Jornal,JORNAL CIDADE,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530706
id4326,Jornal,GAZETA GUAÇUANA,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530706
id4327,Jornal,O REGIONAL,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530706
id4328,Jornal,O IMPACTO,MOGI MIRIM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530805
id4329,Jornal,O POPULAR,MOGI MIRIM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530805
id4330,Jornal,A COMARCA,MOGI MIRIM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3530805
id217,Jornal,FOLHA DE MOMBAÇA,MOMBAÇA,n/d,CE,Ceará,Nordeste,Brasil,Secom/PR,2308500
id4331,Jornal,CIDADE DE MONGAGUA,MONGAGUÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3531100
id464,Jornal,O CENÁRIO,MONTANHA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3203502
id465,Jornal,TRIBUNA CAPIXABA,MONTANHA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3203502
id1401,Online,TCN NEWS - TRIBUNA DA CALHA NORTE,MONTE ALEGRE,n/d,PA,Pará,Norte,Brasil,Secom/PR,"Nome_Município
MONTE ALEGRE    1504802
MONTE ALEGRE    2407807
Name: Código Município Completo, dtype: int64"
id1416,Jornal,TRIBUNA DA CALHA NORTE,MONTE ALEGRE,n/d,PA,Pará,Norte,Brasil,Secom/PR,"Nome_Município
MONTE ALEGRE    1504802
MONTE ALEGRE    2407807
Name: Código Município Completo, dtype: int64"
id4332,Jornal,TEMPO,MONTE ALTO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3531308
id4333,Jornal,O IMPARCIAL,MONTE ALTO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3531308
id4334,Jornal,CIDADE SONHO,MONTE ALTO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3531308
id4335,Jornal,JORNAL DE MONTE,MONTE APRAZÍVEL,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3531407
id4336,Jornal,A CIDADE,MONTE AZUL PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3531506
id4337,Jornal,A COMARCA,MONTE AZUL PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3531506
id1021,Jornal,CORREIO DE MONTE CARMELO,MONTE CARMELO,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143104
id4338,Jornal,JORNAL DE MONTE MOR,MONTE MOR,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3531803
id2358,Online,JORNAL IBIÁ,MONTENEGRO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4312401
id2583,Jornal,JORNAL DE IBIA,MONTENEGRO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4312401
id2584,Jornal,BEM ESTAR,MONTENEGRO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4312401
id5000,Jornal,JORNAL IBIÁ,MONTENEGRO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Atlas da Notícia,4312401
id5264,Jornal,JORNAL O PROGRESSO,MONTENEGRO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4312401
id5731,Jornal,JORNAL DE IBIÁ,MONTENEGRO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Central de Diários,4312401
id1022,Jornal,O NORTE DE MINAS,MONTES CLAROS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143302
id1023,Jornal,JORNAL DE NOTICIAS,MONTES CLAROS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143302
id1024,Jornal,GAZETA NORTE MINEIRA,MONTES CLAROS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143302
id5649,Jornal,JORNAL DE NOTÍCIAS,MONTES CLAROS,n/d,MG,Minas Gerais,Sudeste,Brasil,Central de Diários,3143302
id787,Online,FATOS & PERSONAGENS,MONTES CLAROS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143302
id788,Online,O NORTE DE MINAS,MONTES CLAROS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143302
id1756,Jornal,MORRETES CIDADES,MORRETES,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4116208
id1757,Jornal,MORRETES NOTICIAS,MORRETES,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4116208
id655,Jornal,HORA EXTRA,MORRINHOS,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,"Nome_Município
MORRINHOS    2308906
MORRINHOS    5213806
Name: Código Município Completo, dtype: int64"
id4339,Jornal,A TRIBUNA,MORRO AGUDO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3531902
id4340,Jornal,O MOMENTO,MORRO AGUDO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3531902
id3095,Jornal,FOLHA DA FUMAÇA,MORRO DA FUMAÇA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4211207
id154,Jornal,CORREIO DO SERTAO,MORRO DO CHAPÉU,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2921708
id2250,Online,O MOSSOROENSE,MOSSORÓ,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408003
id2251,Online,DEFATO.COM,MOSSORÓ,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408003
id2252,Online,GAZETA DO OESTE,MOSSORÓ,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408003
id2266,Jornal,O MOSSOROENSE,MOSSORÓ,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408003
id2267,Jornal,JORNAL DE FATO,MOSSORÓ,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408003
id2268,Jornal,GAZETA DO OESTE,MOSSORÓ,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408003
id2269,Jornal,CORREIO DA TARDE,MOSSORÓ,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408003
id5265,Jornal,FREGUESIA DAS ÁGUAS,MOSTARDAS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4312500
id5266,Jornal,O JORNAL DE MUÇUM,MUÇUM,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4312609
id5267,Jornal,PRINCESA DA PONTE,MUÇUM,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4312609
id155,Jornal,EXTREMO SUL AGORA,MUCURI,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2922003
id1253,Jornal,TRIBUNA DO POVO,MUNDO NOVO,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,"Nome_Município
MUNDO NOVO    2922102
MUNDO NOVO    5005681
MUNDO NOVO    5214051
Name: Código Município Completo, dtype: int64"
id1254,Jornal,O LIBERAL,MUNDO NOVO,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,"Nome_Município
MUNDO NOVO    2922102
MUNDO NOVO    5005681
MUNDO NOVO    5214051
Name: Código Município Completo, dtype: int64"
id1025,Jornal,FOLHA DO SUDESTE,MURIAÉ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143906
id1026,Jornal,IMPRENSA REGIONAL,MURIAÉ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143906
id1027,Jornal,GAZETA DE MURIAE,MURIAÉ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143906
id1028,Jornal,JORNAL DE MURIAE,MURIAÉ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143906
id1029,Jornal,A NOTICIA REGIONAL,MURIAÉ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143906
id1030,Jornal,CORREIO MURIAENSE,MURIAÉ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3143906
id1031,Jornal,A FOLHA REGIONAL,MUZAMBINHO,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3144102
id789,Online,PORTAL MUZAMBINHO,MUZAMBINHO,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3144102
id1032,Jornal,FOLHA DE NANUQUE,NANUQUE,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3144300
id5857,Jornal,TRIBUNA DO CRICARÉ,SÃO MATEUS,n/d,ES,Espírito Santo,Sudeste,Brasil,ANJ,3204906
id5268,Jornal,CORREIO REGIONAL,NÃO-ME-TOQUE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4312658
id5269,Jornal,A FOLHA,NÃO-ME-TOQUE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4312658
id2253,Online,NO MINUTO.COM,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2254,Online,DIARIO DE NATAL,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2255,Online,COMPANHIA DA NOTÍCIA,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2256,Online,TRIBUNA DO NORTE,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2257,Online,PORTAL NOAR,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2258,Online,FALA RN,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2259,Online,PORTAL JH,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2260,Online,NOVO JORNAL,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2261,Online,NOSSA CIÊNCIA,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2262,Online,DN ONLINE,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2270,Jornal,NOVO JORNAL,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2271,Jornal,TRIBUNA DO NORTE,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2272,Jornal,DIARIO DE NATAL,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2273,Jornal,CORREIO POPULAR DA ZONA NORTE,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2274,Jornal,JORNAL DE HOJE (VESPERTINO),NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id2275,Jornal,O POTY,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2408102
id4884,Online,APARTAMENTO 702,NATAL,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Atlas da Notícia,2408102
id3096,Jornal,JORNAL NOS BAIRROS,NAVEGANTES,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4211306
id3098,Jornal,JORNAL O NAVEGANTES,NAVEGANTES,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4211306
id5453,Jornal,JORNAL DE NAVEGANTES,NAVEGANTES,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4211306
id5454,Jornal,JORNAL DA CIDADE,NAVEGANTES,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4211306
id5455,Jornal,JORNAL NOS BAIRROS DE NAVEGANTES,NAVEGANTES,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4211306
id1255,Jornal,DIARIO DO INTERIOR,NAVIRAÍ,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5005707
id1256,Jornal,JK NEWS,NAVIRAÍ,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5005707
id4341,Jornal,FOLHA DE NAZARE,NAZARÉ PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3532405
id656,Jornal,A VOZ DE NEROPOLIS,NERÓPOLIS,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5214507
id657,Jornal,JORNAL DE NEROPOLIS,NERÓPOLIS,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5214507
id2092,Jornal,A VOZ DOS MUNICIPIOS FLUMINENSES,NILÓPOLIS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303203
id658,Jornal,CORREIO DO POVO,NIQUELÂNDIA,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5214606
id1828,Online,IDEAL 3 IDADE,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id1829,Online,O FLUMINENSE,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id1830,Online,JORNAL DE PLASTICOS ONLINE,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id1831,Online,TN PETRÓLEO,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2093,Jornal,SANTA ROSA,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2094,Jornal,JORNAL DE ICARAI,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2095,Jornal,O TERMINAL,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2096,Jornal,CORREIO SOCIAL,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2097,Jornal,OPÇAO JORNAL DE NITEROI,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2098,Jornal,JORNAL FONSECA BAIRROS,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2099,Jornal,CORREIO DE ICARAI,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2100,Jornal,FOLHA DE NITEROI,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2101,Jornal,CORREIO ESPÍRITA,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2102,Jornal,JORNAL DA CIDADE,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2103,Jornal,GAZETA NITEROIENSE,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2104,Jornal,JORNAL DE NITEROI,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2105,Jornal,ATUAL NOTÍCIA,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id2106,Jornal,O FLUMINENSE,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303302
id5639,Jornal,A TRIBUNA,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Central de Diários,3303302
id1257,Jornal,O ALVORADA,NOVA ALVORADA DO SUL,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5006002
id1200,Online,DIARIO DE CAMPO GRANDE,NOVA ANDRADINA,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5006200
id1201,Online,METROPOLE NEWS,NOVA ANDRADINA,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5006200
id1258,Jornal,O MENSANGEIRO,NOVA ANDRADINA,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5006200
id1260,Jornal,D'OESTE,NOVA ANDRADINA,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5006200
id1261,Jornal,O PANTANAL,NOVA ANDRADINA,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5006200
id5659,Jornal,IMAGEM,NOVA ANDRADINA,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Central de Diários,5006200
id5271,Jornal,JORNAL BOA NOVA,NOVA BOA VISTA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4312955
id5270,Jornal,JORNAL DE NOVA BRÉSCIA,NOVA BRÉSCIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4313003
id1033,Jornal,NOVO TEMPO,NOVA ERA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3144706
id1034,Jornal,A VOZ DO POVO,NOVA ERA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3144706
id1035,Jornal,TRIBUNA LAGOANA,NOVA ERA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3144706
id1758,Jornal,O REGIONAL,NOVA ESPERANÇA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4116901
id5003,Jornal,JORNAL NOROESTE,NOVA ESPERANÇA,n/d,PR,Paraná,Sul,Brasil,Atlas da Notícia,4116901
id1832,Online,A VOZ DA SERRA,NOVA FRIBURGO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303401
id2108,Jornal,NOVA IMPRENSA,NOVA FRIBURGO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303401
id2109,Jornal,A VOZ DA SERRA,NOVA FRIBURGO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303401
id4978,Jornal,JORNAL A VOZ DA SERRA,NOVA FRIBURGO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas da Notícia,3303401
id551,Online,NOVA FM,NOVA GLÓRIA,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5214861
id4342,Jornal,O GRANADEIRO REGIONAL,NOVA GRANADA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3533007
id2110,Jornal,CORREIO DA LAVOURA,NOVA IGUAÇU,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303500
id2111,Jornal,ZM NOTICIAS,NOVA IGUAÇU,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303500
id2112,Jornal,HORA H,NOVA IGUAÇU,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303500
id2113,Jornal,JORNAL DE HOJE,NOVA IGUAÇU,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3303500
id4968,Online,INTERCULTURAL NEWS,NOVA IGUAÇU,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas da Notícia,3303500
id5057,Online,O MELHOR DA BAIXADA,NOVA IGUAÇU,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas da Notícia,3303500
id1036,Jornal,BOLA NO BARBANTE,NOVA LIMA,RM Belo Horizonte,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3144805
id1037,Jornal,O CORREIO DE LIMA,NOVA LIMA,RM Belo Horizonte,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3144805
id790,Online,TUDO BH,NOVA LIMA,RM Belo Horizonte,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3144805
id1365,Jornal,ARINOS,NOVA MUTUM,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5106224
id5589,Jornal,JORNAL DE NOVA ODESSA,NOVA ODESSA,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3533403
id1366,Jornal,O LIBERAL,NOVA OLÍMPIA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,"Nome_Município
NOVA OLÍMPIA    4117206
NOVA OLÍMPIA    5106232
Name: Código Município Completo, dtype: int64"
id1367,Jornal,FOLHA DE NOVA OLIMPIA,NOVA OLÍMPIA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,"Nome_Município
NOVA OLÍMPIA    4117206
NOVA OLÍMPIA    5106232
Name: Código Município Completo, dtype: int64"
id2589,Jornal,NOVA PETROPOLIS,NOVA PETRÓPOLIS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4313201
id5272,Jornal,NOSSA TERRA,NOVA PETRÓPOLIS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4313201
id5273,Jornal,A PONTE,NOVA PETRÓPOLIS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4313201
id5274,Jornal,JORNAL DE NOVA PETRÓPOLIS,NOVA PETRÓPOLIS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4313201
id5275,Jornal,CORREIO LIVRE,NOVA PRATA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4313300
id5276,Jornal,JORNAL POPULAR,NOVA PRATA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4313300
id218,Jornal,GAZETA REGIONAL,NOVA RUSSAS,n/d,CE,Ceará,Nordeste,Brasil,Secom/PR,2309300
id219,Jornal,A NOTÍCIA DO CEARÁ,NOVA RUSSAS,n/d,CE,Ceará,Nordeste,Brasil,Secom/PR,2309300
id2592,Jornal,DE FATO,NOVA SANTA RITA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,"Nome_Município
NOVA SANTA RITA    2207959
NOVA SANTA RITA    4313375
Name: Código Município Completo, dtype: int64"
id1038,Jornal,O POPULAR,NOVA SERRANA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3145208
id1039,Jornal,DIARIO DE NOVA SERRANA,NOVA SERRANA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3145208
id5456,Jornal,JORNAL O TRENTINO,NOVA TRENTO,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4211504
id466,Jornal,TRIBUNA VENECIANA,NOVA VENÉCIA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3203908
id467,Jornal,CORREIO 9,NOVA VENÉCIA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3203908
id468,Jornal,NORTE SUL,NOVA VENÉCIA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3203908
id469,Jornal,FOLHA DO ESTADO,NOVA VENÉCIA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3203908
id470,Jornal,A NOTÍCIA,NOVA VENÉCIA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3203908
id471,Jornal,TRIBUNA DO PAVÃO,NOVA VENÉCIA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3203908
id472,Jornal,ES NORTE MAIS,NOVA VENÉCIA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3203908
id473,Jornal,O ESTADAO,NOVA VENÉCIA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3203908
id5636,Jornal,A NOTÍCIA,NOVA VENÉCIA,n/d,ES,Espírito Santo,Sudeste,Brasil,Central de Diários,3203908
id5124,Online,SITE NOVA VENEZA ONLINE,NOVA VENEZA,n/d,SC,Santa Catarina,Sul,Brasil,Atlas da Notícia,"Nome_Município
NOVA VENEZA    4211603
NOVA VENEZA    5215009
Name: Código Município Completo, dtype: int64"
